MPC	77	0	0	0	10	99	123	119	82	58	38	33	36	20	18	32	20	13	16	6	10	9	12	7	5	10	7	7	3	4	4	8	1	4	2	10	10	12	7	8	8	7	8	16	16	34	100	447
MPC	78	0	0	0	13	115	141	100	65	59	59	34	36	29	35	23	16	18	10	13	12	5	5	2	7	9	7	13	10	4	3	5	5	5	7	7	4	9	9	7	10	12	15	17	19	38	97	459
MPC	79	0	0	2	12	124	131	95	71	74	43	50	44	25	29	27	26	22	18	16	7	13	9	3	7	10	5	8	5	2	3	3	4	6	2	7	7	10	4	6	7	11	8	9	15	24	90	418
MPC	80	14	0	0	11	114	137	104	68	62	47	41	37	27	22	30	22	19	14	13	14	12	12	9	4	7	5	5	6	6	5	6	8	4	6	7	4	6	4	4	7	8	21	9	13	37	119	431
MPC	81	2	0	0	17	110	114	99	84	62	42	40	34	38	23	23	19	19	17	12	14	13	7	10	6	5	5	9	4	4	9	2	8	10	1	5	5	7	13	10	14	8	6	15	17	28	93	408
MPC	82	19	0	1	15	89	153	94	80	48	45	33	35	37	28	20	28	20	13	16	14	5	9	9	10	5	4	7	5	7	6	10	4	0	6	6	3	2	1	8	7	8	10	15	16	45	105	404
MPC	83	1	0	0	11	142	140	92	69	73	39	39	40	31	23	23	22	22	19	14	12	12	14	16	8	5	5	3	5	2	2	5	4	2	6	3	4	7	7	5	6	6	14	18	12	29	106	400
MPC	84	2	0	0	16	129	149	104	70	60	55	39	37	38	34	36	32	12	21	14	11	17	8	6	6	5	6	6	9	5	5	6	5	9	9	3	8	6	7	5	11	8	13	13	19	36	99	389
MPC	85	0	0	0	11	89	137	86	78	61	36	48	39	30	28	14	19	12	13	17	16	16	10	10	6	5	4	9	2	2	7	3	5	3	5	7	6	6	6	2	11	6	11	19	19	37	100	424
MPC	86	3	0	0	9	106	111	95	72	56	58	36	43	28	21	24	26	13	14	14	9	15	10	10	4	4	8	5	8	4	6	10	6	6	2	2	3	6	7	5	9	7	18	13	20	37	97	382
MPC	87	0	0	0	14	123	169	117	88	49	46	38	29	37	31	23	19	17	20	12	12	9	13	8	6	9	5	9	3	8	2	6	5	6	5	2	5	3	8	9	9	11	13	18	19	34	99	413
MPC	88	0	0	0	13	120	130	97	74	51	39	53	33	31	22	24	25	19	9	11	19	14	10	10	8	6	2	4	5	7	4	10	2	5	1	4	5	5	6	3	12	13	13	24	12	31	105	415
MPC	89	0	0	0	9	128	148	104	85	69	40	39	29	30	22	19	15	18	20	12	16	9	7	14	11	4	5	8	10	3	7	2	8	4	3	8	3	4	6	10	8	4	8	11	18	34	102	409
MPC	90	64	0	0	13	122	125	106	75	52	58	49	38	31	18	33	16	18	19	21	15	10	9	9	12	4	6	6	5	4	5	7	2	3	7	2	6	3	10	8	9	10	15	17	25	47	107	410
MPC	91	66	0	0	8	133	132	111	75	71	37	49	28	27	30	33	19	23	13	16	17	16	12	12	9	8	14	5	15	3	6	6	2	7	6	7	7	6	5	6	10	6	7	10	23	37	95	441
MPC	92	4	0	0	10	123	124	94	86	65	38	55	35	36	27	30	11	13	16	11	12	7	11	7	3	5	5	8	7	5	4	7	7	4	9	3	5	6	12	3	6	6	12	19	12	40	101	431
MPC	93	1	0	1	8	112	146	98	96	58	50	47	33	30	32	19	16	11	14	13	11	12	9	6	3	7	4	6	5	5	14	2	7	3	6	4	5	6	7	8	8	12	12	14	17	27	95	411
MPC	94	0	0	0	11	132	133	104	71	69	53	32	25	37	28	19	12	21	17	12	16	7	9	9	10	6	12	10	9	3	5	6	9	9	6	4	4	4	7	10	11	12	12	9	21	35	116	432
MPC	95	10	0	1	4	130	145	105	81	64	33	41	33	22	26	27	20	21	16	16	8	6	11	7	9	11	9	5	3	5	6	5	7	7	6	4	8	4	7	11	10	9	9	15	17	41	94	437
MPC	96	2	0	2	7	130	134	114	65	48	50	45	25	37	23	36	8	21	14	14	9	14	12	6	3	12	10	4	6	7	6	8	1	7	8	7	1	2	13	5	13	10	17	15	18	41	100	435
MPC	97	0	0	0	9	146	149	118	77	46	35	38	24	26	22	30	22	18	21	8	15	8	11	7	14	10	4	7	11	3	3	7	5	5	8	9	6	5	5	10	9	9	11	15	15	42	104	446
MPC	98	0	0	1	11	106	122	108	69	58	48	44	46	21	27	21	29	15	15	10	14	12	15	7	6	8	11	15	6	3	6	4	4	5	6	4	0	9	4	8	7	12	10	16	19	34	122	424
MPC	99	0	0	0	7	111	125	102	70	50	58	42	36	38	18	22	17	17	18	12	10	8	11	7	7	8	4	5	10	5	8	4	5	5	6	5	3	5	8	11	16	14	9	16	11	32	118	421
MPC	100	2	0	1	7	111	144	106	72	58	49	46	48	40	26	28	20	16	20	13	17	10	13	9	11	8	10	6	4	6	6	14	6	5	5	7	4	3	12	10	11	12	15	22	19	35	90	416
MPC	101	2	0	0	11	123	156	96	84	63	54	36	38	37	34	20	21	16	10	10	13	4	9	15	7	9	4	3	1	4	6	4	7	4	3	10	7	8	5	7	10	14	14	16	20	32	97	390
MPC	102	0	0	0	19	131	137	100	75	82	52	49	40	35	26	24	20	16	21	14	14	8	10	13	5	4	2	9	9	6	8	4	3	8	4	5	8	2	8	4	11	8	10	16	23	28	124	403
MPC	103	28	0	1	12	137	154	117	96	75	41	41	32	31	21	23	24	23	18	15	14	15	10	13	14	6	6	3	5	9	6	11	8	3	2	7	4	5	9	6	9	14	19	21	16	46	112	392
MPC	104	0	0	0	14	125	143	101	79	53	41	32	50	26	18	26	24	26	10	8	9	14	14	12	10	2	6	7	7	8	3	7	7	6	3	4	4	7	8	10	11	14	10	16	16	29	107	428
MPC	105	0	0	0	13	105	136	100	70	62	44	47	36	46	25	27	26	14	8	14	10	18	17	7	10	5	6	7	6	3	4	6	7	4	8	5	5	4	5	5	6	9	11	19	15	30	104	381
MPC	106	0	0	0	9	111	167	108	76	59	64	47	38	29	33	19	23	16	12	11	10	11	13	5	9	10	6	3	3	8	8	7	9	7	7	5	9	10	6	6	14	6	10	21	12	28	111	399
MPC	107	1	0	0	14	148	142	99	93	45	53	60	30	26	19	21	23	19	19	17	8	14	8	9	6	4	13	3	6	8	6	8	2	5	3	6	8	12	3	8	9	5	16	22	26	40	104	471
MPC	108	34	0	0	14	131	137	93	83	67	45	45	33	24	35	26	22	21	11	8	19	16	13	13	6	8	6	10	3	8	4	8	1	5	10	3	7	5	9	7	9	5	11	22	15	39	101	414
MPC	109	3	0	0	6	126	151	87	91	68	60	41	40	26	28	29	28	21	20	19	13	12	12	9	10	11	11	4	5	6	8	6	8	9	4	5	10	11	6	5	8	17	18	22	20	24	109	397
MPC	110	0	0	0	13	139	143	118	70	52	53	43	35	35	28	24	26	21	28	23	19	12	7	9	8	7	10	13	6	6	5	4	9	6	5	6	4	7	6	3	11	8	12	22	20	34	109	396
MPC	111	2	0	0	10	141	146	111	78	64	55	41	31	39	27	31	15	16	19	14	15	7	8	11	5	5	6	1	6	7	6	5	9	7	7	6	4	5	4	8	14	6	5	20	18	27	102	415
MPC	112	0	0	0	9	140	144	108	89	64	47	50	45	31	26	28	18	31	20	12	10	8	11	11	16	9	9	12	7	10	4	1	8	3	9	7	10	4	5	5	8	8	8	16	14	31	112	401
MPC	113	4	0	0	9	139	141	115	81	60	49	50	45	31	36	28	27	24	18	17	10	12	13	8	9	8	3	8	5	4	3	4	6	7	2	5	7	6	4	6	7	12	11	13	13	32	112	433
MPC	114	0	0	0	15	130	145	97	84	71	51	45	42	22	20	21	24	17	31	13	11	15	13	6	17	7	5	5	5	9	4	9	5	4	5	2	8	3	11	4	15	8	11	18	19	46	123	411
MPC	115	1	0	2	20	139	158	108	92	55	49	39	39	28	23	19	26	17	19	16	10	15	9	6	10	10	4	13	5	6	4	6	8	6	8	4	8	5	3	6	5	8	11	13	25	38	125	415
MPC	116	1	0	0	15	108	150	112	82	85	55	46	35	30	37	23	24	11	18	16	16	17	12	17	14	6	3	7	5	6	3	6	6	10	6	13	5	3	3	6	15	11	17	18	19	37	113	432
MPC	117	0	0	0	9	147	154	117	76	71	39	48	40	29	25	29	32	14	24	11	15	13	18	10	11	8	13	7	9	5	9	12	5	3	10	5	7	7	2	10	5	9	10	23	18	34	137	424
MPC	118	39	0	1	13	119	165	110	97	70	71	50	31	47	31	28	24	21	21	13	13	18	15	7	8	5	8	6	7	5	4	4	4	3	3	8	8	8	9	7	9	8	8	17	20	35	128	366
MPC	119	45	0	4	13	117	153	110	80	61	56	38	32	28	30	30	23	11	18	12	5	10	11	5	7	11	8	6	6	7	6	6	5	3	8	5	4	9	6	8	6	13	19	25	25	40	131	413
MPC	120	60	0	0	9	136	153	112	82	64	53	56	32	44	19	28	20	13	14	15	15	12	9	10	7	13	15	5	7	9	8	6	5	6	6	10	5	7	8	5	12	4	10	20	14	36	143	363
MPC	121	66	0	1	8	134	157	103	83	80	70	52	36	39	31	27	19	21	18	18	11	17	16	9	9	9	10	9	1	6	1	6	6	8	3	5	5	9	8	2	15	3	11	18	15	43	126	389
MPC	122	1	0	3	17	126	156	102	80	59	52	53	39	40	30	28	28	23	18	20	13	16	14	11	9	7	8	7	6	5	6	3	8	10	10	7	10	1	9	7	9	4	12	19	28	47	162	380
MPC	123	2	0	0	12	118	163	106	86	62	57	42	31	32	31	32	20	12	19	11	13	14	19	3	6	11	4	14	14	9	6	8	8	4	8	4	6	6	5	6	5	11	18	18	24	40	162	398
MPC	124	0	0	0	18	130	161	105	96	66	59	49	47	41	33	25	29	14	11	11	12	12	12	10	6	9	4	5	4	5	13	8	6	2	3	7	5	7	3	8	7	10	7	20	13	39	150	379
MPC	125	0	0	0	13	121	137	120	81	61	54	51	42	31	36	25	26	19	16	10	13	11	12	7	10	9	5	7	5	3	8	6	6	5	6	1	6	5	7	9	13	17	12	23	21	35	131	401
MPC	126	15	0	0	14	113	156	105	74	72	56	46	50	39	38	26	27	17	15	11	14	18	14	10	17	11	10	8	4	3	8	8	5	5	3	6	7	8	1	7	8	9	15	23	23	39	144	354
MPC	127	0	0	0	7	137	151	113	84	59	54	43	36	44	35	29	25	15	19	13	11	10	8	3	12	9	8	8	7	5	8	7	4	1	8	8	5	3	5	11	11	12	19	18	13	38	157	340
MPC	128	0	0	0	6	135	151	108	71	55	47	51	39	26	35	21	22	18	21	13	19	13	12	10	5	9	10	9	3	5	4	4	5	3	6	10	8	6	10	7	6	8	19	19	19	55	165	348
MPC	129	0	0	2	11	148	132	96	83	61	49	55	34	28	20	34	23	18	19	21	12	13	8	12	10	5	11	9	11	12	5	2	10	4	7	8	6	9	6	6	12	12	20	22	18	43	170	343
MPC	130	713	0	1	11	135	168	106	93	69	63	46	44	40	26	28	24	17	13	10	16	13	8	8	9	8	10	9	8	9	4	5	5	5	4	4	7	11	7	7	14	11	9	21	16	56	183	320
MPC	131	1	0	1	12	135	148	102	104	82	64	57	45	44	25	22	20	25	24	15	19	12	15	7	11	8	3	5	5	7	5	5	7	9	9	3	4	1	3	9	15	7	17	16	15	50	173	355
MPC	132	2	0	1	18	149	172	136	103	68	49	43	46	30	29	28	20	30	23	16	14	15	5	9	8	8	6	13	9	5	1	4	14	4	7	7	9	9	10	13	9	3	11	20	23	55	180	351
MPC	133	2	0	0	13	145	162	128	87	72	41	52	40	21	29	20	28	12	25	15	15	8	11	9	7	10	7	5	8	6	5	4	8	4	7	3	3	9	13	7	11	5	10	20	21	49	167	313
MPC	134	4	0	2	15	123	134	116	75	67	67	47	42	26	31	22	15	16	11	14	9	14	7	10	11	5	12	12	7	6	9	7	8	3	9	5	11	9	5	16	9	10	13	19	22	68	176	284
MPC	135	2	0	0	7	119	160	116	87	67	60	54	45	39	29	20	23	17	15	16	23	12	8	10	7	5	4	9	4	4	3	6	6	6	7	1	9	6	5	14	10	11	10	21	23	56	182	303
MPC	136	0	0	2	15	139	179	132	110	67	59	58	34	32	26	23	31	19	16	26	21	17	13	12	13	13	11	6	2	8	3	5	8	6	5	6	5	7	10	7	9	8	13	15	20	71	234	319
MPC	137	2	0	0	15	145	134	114	105	58	69	46	48	26	33	31	25	20	23	14	16	12	18	8	6	12	6	5	11	7	8	3	11	5	4	6	3	5	9	10	8	7	8	16	23	51	215	277
MPC	138	78	0	1	13	161	151	118	79	67	60	52	40	29	36	29	33	27	14	17	18	14	6	14	9	8	5	10	8	10	8	8	5	8	4	6	7	7	11	10	11	6	15	15	25	64	194	253
MPC	139	0	0	0	9	159	183	137	103	67	83	51	46	36	25	37	31	29	23	21	12	13	15	10	6	12	10	13	8	5	9	7	7	3	3	9	5	12	8	10	6	11	16	20	26	61	234	251
MPC	140	3	0	0	13	145	152	122	87	77	53	56	41	43	28	29	32	19	17	15	16	13	7	15	10	14	10	7	6	6	8	5	5	4	4	3	9	5	2	8	8	9	14	14	23	59	207	286
MPC	141	1	0	0	11	148	146	120	97	63	66	66	43	30	31	30	31	14	20	17	16	14	11	12	16	13	8	6	12	3	7	5	5	11	1	10	8	7	8	11	3	6	12	15	19	66	237	235
MPC	142	4	0	0	19	140	170	112	94	76	57	58	38	35	29	31	23	22	16	17	21	11	11	10	7	9	7	15	10	9	5	5	6	7	5	9	4	4	5	5	9	12	16	26	21	76	238	242
MPC	143	2	0	0	15	133	158	111	89	71	51	62	46	43	34	26	31	24	20	17	21	17	18	12	11	14	8	2	11	5	4	5	4	8	3	4	8	10	12	9	13	7	17	16	29	78	224	234
MPC	144	0	0	2	24	154	191	146	102	69	58	38	40	42	35	37	30	29	25	14	14	7	11	4	13	12	6	5	6	13	10	5	4	10	5	4	9	6	7	8	16	12	10	20	24	87	263	183
MPC	145	3	0	3	15	134	160	114	89	72	47	55	52	28	35	24	21	19	14	17	13	12	21	2	10	5	9	6	10	6	6	10	9	5	8	4	4	4	7	11	10	6	12	23	29	82	256	194
MPC	146	83	0	0	20	138	175	112	74	78	63	40	29	37	35	18	21	25	18	12	7	5	13	9	11	8	5	11	7	7	12	9	4	5	2	8	5	3	3	9	7	8	16	19	22	82	226	190
MPC	147	0	0	0	6	138	141	95	91	60	49	39	33	38	24	28	30	12	17	20	10	13	14	10	9	6	9	6	4	7	8	2	8	6	3	4	9	6	5	8	5	10	11	23	21	96	290	134
MPC	148	2	0	0	7	154	156	94	84	61	50	46	36	33	23	23	22	20	17	18	20	9	11	4	12	12	6	5	6	2	6	3	8	3	6	8	6	5	5	8	16	7	15	29	37	83	288	131
MPC	149	4	0	0	6	126	170	109	71	64	52	46	36	33	20	33	20	16	14	11	8	14	10	7	14	7	12	9	5	8	5	4	5	6	2	10	10	5	4	14	16	14	22	28	32	106	319	134
MPC	150	147	0	0	14	126	146	98	92	70	65	52	41	36	42	32	25	21	21	17	12	12	10	11	15	4	9	5	11	9	3	6	10	9	8	8	8	7	6	6	16	13	9	32	27	138	393	162
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.50	1
GCF	1.26	2
GCF	2.26	6
GCF	3.27	4
GCF	4.02	2
GCF	5.03	7
GCF	6.03	4
GCF	7.04	8
GCF	8.04	7
GCF	9.05	9
GCF	10.05	12
GCF	10.80	11
GCF	11.31	15
GCF	12.06	20
GCF	12.81	21
GCF	13.32	15
GCF	14.07	17
GCF	14.82	28
GCF	15.33	31
GCF	16.08	35
GCF	16.83	56
GCF	17.34	81
GCF	18.09	110
GCF	18.84	155
GCF	19.35	205
GCF	20.10	252
GCF	20.85	376
GCF	21.36	519
GCF	22.11	713
GCF	22.86	929
GCF	23.37	1192
GCF	24.12	1517
GCF	24.87	1924
GCF	25.38	2255
GCF	26.13	2917
GCF	26.88	3405
GCF	27.39	4023
GCF	28.14	4672
GCF	28.89	5297
GCF	29.40	6001
GCF	30.15	6739
GCF	30.90	7310
GCF	31.41	8090
GCF	32.16	8826
GCF	32.91	9531
GCF	33.42	10296
GCF	33.92	11166
GCF	34.67	11764
GCF	35.43	12214
GCF	35.93	12852
GCF	36.68	13310
GCF	37.44	13628
GCF	37.94	13895
GCF	38.69	13903
GCF	39.45	14286
GCF	39.95	14236
GCF	40.70	14404
GCF	41.46	14264
GCF	41.96	14394
GCF	42.71	14270
GCF	43.47	14102
GCF	43.97	14447
GCF	44.72	14539
GCF	45.48	14637
GCF	45.98	14258
GCF	46.73	14857
GCF	47.49	14477
GCF	47.99	14778
GCF	48.74	14739
GCF	49.50	15020
GCF	50.00	14720
GCF	50.75	14631
GCF	51.51	14148
GCF	52.01	13697
GCF	52.76	12930
GCF	53.52	11945
GCF	54.02	11241
GCF	54.77	10265
GCF	55.53	8998
GCF	56.03	8246
GCF	56.78	7474
GCF	57.54	6749
GCF	58.04	6035
GCF	58.79	5341
GCF	59.55	4866
GCF	60.05	4348
GCF	60.80	3855
GCF	61.56	3566
GCF	62.06	3194
GCF	62.81	2969
GCF	63.57	2663
GCF	64.07	2262
GCF	64.82	2010
GCF	65.58	1812
GCF	66.08	1547
GCF	66.58	1315
GCF	67.34	1194
GCF	68.09	1000
GCF	68.59	836
GCF	69.35	660
GCF	70.10	578
GCF	70.60	477
GCF	71.36	408
GCF	72.11	307
GCF	72.61	294
GCF	73.37	265
GCF	74.12	237
GCF	74.62	202
GCF	75.38	178
GCF	76.13	155
GCF	76.63	135
GCF	77.39	105
GCF	78.14	117
GCF	78.64	108
GCF	79.40	92
GCF	80.15	82
GCF	80.65	66
GCF	81.41	52
GCF	82.16	56
GCF	82.66	38
GCF	83.42	32
GCF	84.17	29
GCF	84.67	21
GCF	85.43	20
GCF	86.18	23
GCF	86.68	7
GCF	87.44	12
GCF	88.19	2
GCF	88.69	5
GCF	89.95	0
GCF	91.71	1
GCF	93.47	0
GCF	94.72	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	28.82	21.02	21.20	28.96	0.00	0.00
GCC	2	28.97	20.88	21.04	29.10	0.00	0.00
GCC	3	28.63	21.22	21.31	28.84	0.00	0.00
GCC	4	27.98	21.68	21.88	28.46	0.00	0.00
GCC	5	28.61	21.23	21.47	28.69	0.00	0.00
GCC	6	28.12	21.68	21.78	28.42	0.00	0.00
GCC	7	28.22	21.54	21.71	28.53	0.00	0.00
GCC	8	28.35	21.48	21.56	28.60	0.00	0.00
GCC	9	28.35	21.46	21.49	28.70	0.00	0.00
GCC	10	28.33	21.49	21.67	28.50	0.00	0.00
GCC	11	28.37	21.48	21.65	28.49	0.00	0.00
GCC	12	28.31	21.53	21.64	28.52	0.00	0.00
GCC	13	28.53	21.32	21.52	28.63	0.00	0.00
GCC	14	28.27	21.47	21.65	28.61	0.00	0.00
GCC	15	28.36	21.42	21.69	28.53	0.00	0.00
GCC	16	28.25	21.58	21.67	28.50	0.00	0.00
GCC	17	28.36	21.55	21.70	28.39	0.00	0.00
GCC	18	28.18	21.65	21.78	28.38	0.00	0.00
GCC	19	28.29	21.56	21.76	28.39	0.00	0.00
GCC	20	28.08	21.65	21.86	28.42	0.00	0.00
GCC	21	28.18	21.56	21.77	28.48	0.00	0.00
GCC	22	28.09	21.71	21.93	28.27	0.00	0.00
GCC	23	28.06	21.68	21.93	28.33	0.00	0.00
GCC	24	27.96	21.95	21.88	28.21	0.00	0.00
GCC	25	28.04	21.70	21.88	28.38	0.00	0.00
GCC	26	27.90	21.78	22.04	28.28	0.04	0.00
GCC	27	27.93	21.95	21.92	28.20	0.00	0.00
GCC	28	27.85	22.00	22.04	28.10	0.00	0.00
GCC	29	27.85	21.88	22.08	28.19	0.00	0.00
GCC	30	27.85	21.95	22.11	28.08	0.01	0.00
GCC	31	27.82	21.93	22.16	28.08	0.01	0.00
GCC	32	27.86	21.95	22.11	28.07	0.00	0.00
GCC	33	27.81	21.95	22.18	28.06	0.00	0.00
GCC	34	27.89	22.04	22.18	27.89	0.00	0.00
GCC	35	27.78	22.07	22.18	27.97	0.00	0.00
GCC	36	27.76	21.98	22.23	28.04	0.00	0.00
GCC	37	27.75	22.00	22.35	27.90	0.00	0.00
GCC	38	27.73	22.09	22.25	27.92	0.00	0.00
GCC	39	27.72	22.08	22.29	27.91	0.01	0.00
GCC	40	27.68	22.10	22.29	27.93	0.01	0.00
GCC	41	27.58	22.18	22.30	27.95	0.00	0.00
GCC	42	27.75	22.04	22.34	27.87	0.00	0.00
GCC	43	27.68	22.22	22.33	27.77	0.00	0.00
GCC	44	27.70	22.12	22.39	27.79	0.00	0.00
GCC	45	27.61	22.17	22.41	27.81	0.00	0.00
GCC	46	27.56	22.25	22.44	27.75	0.00	0.00
GCC	47	27.58	22.14	22.35	27.92	0.00	0.00
GCC	48	27.63	22.15	22.37	27.84	0.00	0.00
GCC	49	27.57	22.28	22.27	27.88	0.00	0.00
GCC	50	27.57	22.24	22.33	27.87	0.00	0.00
GCC	51	27.62	22.19	22.37	27.82	0.00	0.00
GCC	52	27.59	22.15	22.39	27.87	0.00	0.00
GCC	53	27.65	22.19	22.50	27.66	0.00	0.00
GCC	54	27.54	22.24	22.36	27.86	0.00	0.00
GCC	55	27.54	22.29	22.41	27.75	0.00	0.00
GCC	56	27.54	22.24	22.39	27.83	0.00	0.00
GCC	57	27.56	22.29	22.34	27.81	0.00	0.00
GCC	58	27.53	22.22	22.37	27.88	0.01	0.00
GCC	59	27.55	22.27	22.37	27.81	0.00	0.00
GCC	60	27.48	22.25	22.38	27.90	0.04	0.00
GCC	61	27.54	22.26	22.57	27.63	0.01	0.00
GCC	62	27.54	22.26	22.39	27.81	0.00	0.00
GCC	63	27.65	22.28	22.43	27.65	0.00	0.00
GCC	64	27.49	22.35	22.50	27.66	0.00	0.00
GCC	65	27.52	22.20	22.49	27.79	0.00	0.00
GCC	66	27.52	22.24	22.41	27.83	0.00	0.00
GCC	67	27.48	22.36	22.41	27.76	0.00	0.00
GCC	68	27.45	22.36	22.48	27.72	0.00	0.00
GCC	69	27.51	22.33	22.42	27.75	0.00	0.00
GCC	70	27.54	22.32	22.44	27.71	0.00	0.00
GCC	71	27.47	22.36	22.43	27.75	0.00	0.00
GCC	72	27.40	22.40	22.51	27.69	0.00	0.00
GCC	73	27.49	22.34	22.46	27.71	0.00	0.00
GCC	74	27.40	22.35	22.47	27.79	0.00	0.00
GCC	75	27.44	22.40	22.52	27.64	0.00	0.00
GCC	76	27.42	22.29	22.57	27.72	0.00	0.00
GCC	77	27.45	22.25	22.49	27.81	0.00	0.00
GCC	78	27.47	22.38	22.44	27.71	0.00	0.00
GCC	79	27.47	22.34	22.46	27.73	0.00	0.00
GCC	80	27.39	22.30	22.66	27.64	0.00	0.00
GCC	81	27.48	22.32	22.47	27.73	0.00	0.00
GCC	82	27.50	22.27	22.50	27.73	0.00	0.00
GCC	83	27.66	22.31	22.42	27.61	0.00	0.00
GCC	84	27.57	22.30	22.50	27.63	0.00	0.00
GCC	85	27.51	22.26	22.51	27.72	0.00	0.00
GCC	86	27.53	22.28	22.48	27.71	0.00	0.00
GCC	87	27.38	22.33	22.47	27.82	0.00	0.00
GCC	88	27.50	22.33	22.58	27.59	0.00	0.00
GCC	89	27.47	22.35	22.46	27.72	0.00	0.00
GCC	90	27.42	22.38	22.52	27.68	0.01	0.00
GCC	91	27.38	22.40	22.53	27.69	0.01	0.00
GCC	92	27.41	22.43	22.52	27.64	0.00	0.00
GCC	93	27.42	22.43	22.48	27.67	0.00	0.00
GCC	94	27.44	22.35	22.51	27.70	0.00	0.00
GCC	95	27.47	22.33	22.62	27.57	0.00	0.00
GCC	96	27.47	22.36	22.51	27.67	0.00	0.00
GCC	97	27.48	22.33	22.46	27.73	0.00	0.00
GCC	98	27.36	22.37	22.56	27.70	0.00	0.00
GCC	99	27.32	22.41	22.52	27.76	0.00	0.00
GCC	100	27.44	22.37	22.61	27.58	0.00	0.00
GCC	101	27.50	22.37	22.51	27.63	0.00	0.00
GCC	102	27.45	22.30	22.53	27.72	0.00	0.00
GCC	103	27.36	22.39	22.57	27.68	0.00	0.00
GCC	104	27.58	22.27	22.46	27.69	0.00	0.00
GCC	105	27.41	22.39	22.51	27.69	0.00	0.00
GCC	106	27.32	22.40	22.56	27.72	0.00	0.00
GCC	107	27.47	22.39	22.48	27.66	0.00	0.00
GCC	108	27.39	22.34	22.61	27.66	0.01	0.00
GCC	109	27.44	22.34	22.56	27.66	0.00	0.00
GCC	110	27.44	22.26	22.65	27.65	0.00	0.00
GCC	111	27.37	22.41	22.51	27.72	0.00	0.00
GCC	112	27.46	22.44	22.44	27.66	0.00	0.00
GCC	113	27.45	22.25	22.55	27.75	0.00	0.00
GCC	114	27.51	22.31	22.50	27.68	0.00	0.00
GCC	115	27.47	22.32	22.53	27.69	0.00	0.00
GCC	116	27.48	22.35	22.53	27.64	0.00	0.00
GCC	117	27.42	22.42	22.48	27.68	0.00	0.00
GCC	118	27.46	22.30	22.57	27.68	0.01	0.00
GCC	119	27.45	22.35	22.57	27.63	0.01	0.00
GCC	120	27.45	22.35	22.57	27.62	0.01	0.00
GCC	121	27.41	22.36	22.53	27.70	0.01	0.00
GCC	122	27.44	22.34	22.60	27.62	0.00	0.00
GCC	123	27.51	22.37	22.42	27.70	0.00	0.00
GCC	124	27.46	22.36	22.52	27.66	0.00	0.00
GCC	125	27.51	22.39	22.53	27.57	0.00	0.00
GCC	126	27.51	22.40	22.48	27.61	0.00	0.00
GCC	127	27.42	22.39	22.60	27.59	0.00	0.00
GCC	128	27.38	22.38	22.61	27.63	0.00	0.00
GCC	129	27.44	22.34	22.45	27.77	0.00	0.00
GCC	130	27.48	22.34	22.62	27.56	0.12	0.00
GCC	131	27.41	22.45	22.55	27.59	0.00	0.00
GCC	132	27.46	22.29	22.48	27.76	0.00	0.00
GCC	133	27.42	22.39	22.55	27.65	0.00	0.00
GCC	134	27.53	22.44	22.51	27.52	0.00	0.00
GCC	135	27.48	22.32	22.48	27.73	0.00	0.00
GCC	136	27.52	22.41	22.47	27.59	0.00	0.00
GCC	137	27.61	22.36	22.46	27.56	0.00	0.00
GCC	138	27.54	22.25	22.59	27.63	0.01	0.00
GCC	139	27.45	22.29	22.49	27.77	0.00	0.00
GCC	140	27.39	22.32	22.50	27.79	0.00	0.00
GCC	141	27.55	22.36	22.35	27.74	0.00	0.00
GCC	142	27.51	22.39	22.41	27.69	0.00	0.00
GCC	143	27.50	22.36	22.42	27.72	0.00	0.00
GCC	144	27.44	22.40	22.49	27.67	0.00	0.00
GCC	145	27.53	22.34	22.53	27.60	0.00	0.00
GCC	146	27.47	22.32	22.39	27.81	0.01	0.00
GCC	147	27.42	22.34	22.43	27.80	0.00	0.00
GCC	148	27.55	22.24	22.42	27.79	0.00	0.00
GCC	149	27.55	22.27	22.48	27.70	0.00	0.00
GCC	150	27.51	22.22	22.48	27.79	0.02	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	30.13	22.88	19.34	27.65
GCT	2	29.46	21.22	20.71	28.62
GCT	3	28.29	21.90	20.63	29.18
GCT	4	27.44	22.21	21.35	29.00
GCT	5	28.20	20.93	21.77	29.10
GCT	6	28.22	21.63	21.84	28.32
GCT	7	28.18	21.25	22.00	28.57
GCT	8	28.17	21.78	21.26	28.79
GCT	9	28.00	21.65	21.29	29.05
GCT	10	28.27	21.82	21.35	28.57
GCT	11	28.33	21.81	21.33	28.53
GCT	12	28.31	21.78	21.38	28.53
GCT	13	28.37	21.65	21.20	28.79
GCT	14	28.27	21.71	21.41	28.61
GCT	15	28.21	21.78	21.33	28.68
