pos	ss	bases	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
-89	False	19214	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18551
-88	False	19553	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18820
-87	False	19910	0	0	1	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19178
-86	False	20298	0	0	2	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19586
-85	False	20674	0	0	1	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19881
-84	False	21015	0	0	1	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20271
-83	False	21351	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20583
-82	False	21687	0	0	2	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20930
-81	False	22041	0	0	1	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21206
-80	False	22400	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21609
-79	False	22794	0	0	2	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21953
-78	False	23129	0	0	1	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22288
-77	False	23459	0	0	2	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22646
-76	False	23805	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22931
-75	False	24175	0	0	5	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23309
-74	False	24583	0	0	2	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23693
-73	False	24942	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24049
-72	False	25293	0	0	1	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24332
-71	False	25674	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24751
-70	False	26070	0	0	4	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25123
-69	False	26446	0	0	1	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25466
-68	False	26796	0	0	3	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25780
-67	False	27141	0	0	1	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26158
-66	False	27493	0	0	1	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26455
-65	False	27876	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26842
-64	False	28256	0	0	2	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27272
-63	False	28614	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27503
-62	False	28964	0	0	1	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27912
-61	False	29326	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28207
-60	False	29698	0	0	1	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28647
-59	False	30065	0	0	1	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28917
-58	False	30421	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29344
-57	False	30791	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29624
-56	False	31132	0	0	2	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29968
-55	False	31497	0	0	2	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30286
-54	False	31886	0	0	1	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30683
-53	False	32240	0	0	1	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30947
-52	False	32595	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31363
-51	False	32961	0	0	1	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31689
-50	False	33298	0	0	1	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32007
-49	False	33703	0	0	3	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32294
-48	False	34056	0	0	4	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32747
-47	False	34406	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33007
-46	False	34758	0	0	2	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33342
-45	False	35141	0	0	1	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33771
-44	False	35517	0	0	3	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34063
-43	False	35869	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34422
-42	False	36213	0	0	3	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34765
-41	False	36550	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35061
-40	False	36882	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35403
-39	False	37252	0	0	1	0	0	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35746
