MPC	89	2	0	0	1	91	85	61	40	37	22	31	14	13	13	8	15	12	7	7	13	5	7	5	6	6	5	0	4	2	4	4	4	4	3	2	6	1	2	3	5	9	10	8	13	26	62	698
MPC	90	3	0	1	3	65	71	53	43	34	31	19	23	27	14	10	10	12	10	6	6	7	5	9	4	6	1	1	3	3	2	1	8	5	3	1	3	4	5	5	7	5	6	8	11	25	83	725
MPC	91	1	0	0	7	66	88	59	39	34	30	27	25	14	18	17	14	17	9	5	6	2	6	9	7	7	2	5	6	5	4	4	4	4	5	3	6	3	4	5	8	6	4	9	10	30	70	732
MPC	92	1	0	1	2	61	67	59	45	27	25	24	20	19	18	9	4	13	6	1	6	7	3	2	3	3	2	4	5	1	3	2	5	3	3	4	2	1	2	3	3	4	10	6	18	35	84	652
MPC	93	2	0	0	6	56	64	48	49	34	27	22	17	16	16	10	11	7	1	6	8	2	10	4	3	5	1	2	10	7	6	3	3	4	3	4	2	6	1	5	10	8	4	10	14	19	75	697
MPC	94	1	0	0	6	74	57	57	50	29	27	22	19	15	15	16	11	10	13	11	13	6	9	2	6	7	4	6	2	3	7	3	4	1	0	2	4	3	6	3	7	6	6	7	8	23	73	706
MPC	95	2	0	0	5	78	76	57	41	31	29	19	27	16	19	17	15	8	15	7	15	5	6	3	8	5	5	5	3	5	2	10	3	1	6	2	4	3	9	4	5	7	10	11	13	30	79	735
MPC	96	85	0	0	5	74	60	56	59	35	30	20	26	4	18	15	9	13	10	4	6	10	5	2	4	3	2	5	1	8	4	1	4	1	1	5	5	6	4	3	9	5	3	8	16	17	92	681
MPC	97	166	0	0	5	67	86	59	56	32	29	17	23	17	13	23	13	9	9	15	6	8	5	10	5	3	3	2	6	4	4	7	6	2	4	4	4	1	11	2	4	10	7	8	11	16	76	712
MPC	98	5	0	0	4	61	83	59	55	40	25	18	21	20	18	21	8	6	9	5	7	7	6	5	6	3	2	2	6	7	6	1	3	3	3	4	5	4	5	1	11	8	3	7	24	26	76	685
MPC	99	3	0	0	8	74	90	60	42	38	28	32	26	20	21	18	11	12	4	7	9	7	8	6	6	7	6	5	7	4	5	7	2	4	2	3	4	9	4	5	8	7	14	8	15	21	79	641
MPC	100	2	0	0	1	80	85	74	45	43	32	23	18	21	12	12	9	10	6	11	7	9	4	4	3	1	2	1	4	9	3	3	5	2	4	3	6	5	0	4	7	5	7	9	13	23	78	696
MPC	101	225	0	0	12	101	70	55	62	47	50	21	23	23	16	14	10	10	9	13	8	2	4	7	6	10	2	6	4	7	1	8	3	1	2	8	3	4	4	8	2	9	6	18	13	25	77	714
MPC	102	2	0	0	7	77	101	64	48	55	32	20	23	16	8	16	10	12	12	12	2	9	5	10	10	5	4	4	7	4	2	5	6	4	1	6	5	3	3	4	8	3	11	11	16	27	70	687
MPC	103	224	0	0	8	75	103	68	54	45	43	32	20	26	9	13	21	11	10	5	12	10	6	4	5	6	5	8	3	7	6	1	5	3	2	3	4	2	2	8	9	7	3	13	12	15	92	674
MPC	104	224	0	0	8	88	104	80	56	43	35	39	25	26	26	24	14	9	14	7	11	9	10	6	4	5	3	5	5	3	5	5	2	3	1	4	7	5	7	3	2	3	7	20	10	26	80	709
MPC	105	27	0	0	7	76	100	65	52	33	34	28	23	18	15	11	12	18	10	10	9	13	8	9	5	5	8	6	2	5	5	2	2	2	3	6	3	1	0	9	8	8	11	15	17	33	68	676
MPC	106	1819	0	0	3	82	99	60	54	43	34	32	38	21	20	18	16	13	9	7	10	4	4	7	6	7	6	5	4	6	2	4	1	4	4	8	3	2	3	6	6	5	6	16	17	23	90	669
MPC	107	3	0	0	4	65	94	72	46	40	39	24	29	16	12	20	16	10	17	8	12	4	5	9	5	6	6	6	4	7	3	5	4	1	4	5	4	4	3	3	4	7	8	21	7	20	83	671
MPC	108	109	0	0	12	113	101	84	48	51	32	26	29	22	12	22	20	9	7	7	12	10	7	4	1	4	6	8	1	4	2	2	2	3	8	4	8	11	3	6	7	2	8	14	11	23	89	660
MPC	109	1	0	0	3	84	92	80	64	55	38	36	30	26	14	25	10	12	8	8	9	12	7	13	3	4	4	3	3	3	4	3	3	3	7	5	4	2	3	3	6	3	8	17	13	29	83	686
MPC	110	1	0	0	10	98	116	68	53	54	42	25	30	21	13	24	15	14	8	16	4	9	7	7	8	5	4	3	5	3	6	4	8	1	1	6	3	3	9	7	6	5	3	14	25	18	87	678
MPC	111	103	0	2	8	112	83	78	59	38	37	32	33	20	16	17	21	16	7	14	12	7	8	4	5	8	3	8	6	3	5	4	7	3	4	4	0	1	1	3	8	4	6	9	7	28	78	718
MPC	112	2	0	1	10	93	117	87	71	39	34	43	25	23	20	22	17	15	11	14	8	5	10	6	6	4	2	10	5	6	7	2	4	4	1	5	4	8	2	9	3	4	8	15	18	27	73	660
MPC	113	1	0	0	8	98	118	89	65	55	30	29	39	18	16	26	18	15	11	6	14	7	10	5	4	7	5	2	6	4	2	6	0	6	4	3	5	4	4	6	6	6	14	20	17	24	81	723
MPC	114	0	0	0	6	93	97	62	62	60	29	26	26	23	21	17	19	18	13	12	8	8	4	6	3	4	4	1	4	4	6	2	0	5	2	5	5	5	4	10	8	3	11	11	10	26	76	698
MPC	115	0	0	1	10	84	92	64	79	48	42	26	36	22	24	26	15	10	18	7	13	7	6	3	6	5	2	2	4	5	4	2	5	2	3	3	8	7	3	7	8	6	10	10	18	28	78	671
MPC	116	100	0	0	7	96	102	94	53	52	34	36	24	23	22	18	11	10	11	13	8	10	6	3	5	5	3	7	2	3	3	3	5	1	0	0	3	1	1	7	2	5	9	8	17	30	98	638
MPC	117	0	0	0	3	105	102	78	59	48	38	38	24	24	20	15	22	10	11	14	6	6	7	3	8	5	3	3	3	3	6	3	3	2	4	3	5	4	2	4	3	8	6	13	13	25	80	669
MPC	118	0	0	0	7	88	100	66	59	44	29	41	31	24	17	16	15	15	14	13	10	13	6	5	7	7	4	7	3	3	4	4	5	4	2	0	6	9	4	2	5	3	5	12	11	22	75	667
MPC	119	1	0	1	9	114	113	69	66	43	44	33	31	17	19	16	12	6	8	9	10	12	4	5	2	1	7	5	7	5	7	4	2	2	6	2	2	4	1	3	10	7	2	10	13	25	64	630
MPC	120	9	0	0	10	102	105	85	58	52	41	32	22	22	27	22	14	19	17	10	6	9	10	6	8	9	4	4	5	5	6	2	7	3	4	3	0	6	1	7	6	7	14	10	12	23	68	648
MPC	121	0	0	0	4	77	103	85	52	65	49	34	30	24	15	17	14	7	13	12	14	8	8	7	5	7	3	3	6	5	3	6	2	3	0	5	6	4	5	8	12	10	7	16	12	27	99	715
MPC	122	1	0	0	9	100	106	86	69	74	46	43	36	25	24	21	11	14	14	12	12	5	9	8	6	5	4	3	9	12	1	4	4	3	3	1	6	3	3	4	9	7	10	6	9	25	100	722
MPC	123	0	0	1	5	100	104	90	57	41	38	24	34	23	18	15	18	17	18	12	5	7	11	10	7	2	4	6	10	5	3	3	5	3	4	3	2	3	3	2	2	4	9	15	10	27	83	686
MPC	124	166	0	4	21	116	111	91	62	54	34	30	32	19	18	22	20	14	8	12	9	8	9	4	5	11	2	4	2	2	5	2	4	5	3	3	4	3	4	2	4	7	12	11	16	23	96	631
MPC	125	2	0	1	13	104	124	101	68	65	50	38	29	22	19	14	18	11	9	8	9	8	6	12	8	5	6	6	6	4	3	4	3	4	2	4	3	2	5	4	8	9	13	12	12	25	88	632
MPC	126	0	0	1	9	90	111	96	63	57	32	26	22	24	18	19	13	8	15	8	8	6	7	7	9	6	2	1	1	4	3	7	1	3	5	6	2	4	3	4	6	15	9	10	13	36	117	603
MPC	127	0	0	3	12	127	120	88	74	56	56	59	29	26	25	21	16	23	13	11	10	7	12	8	6	11	8	5	4	5	7	2	5	4	7	2	5	6	6	5	6	7	7	13	10	24	91	663
MPC	128	0	0	0	11	111	120	95	60	46	44	22	25	24	25	26	15	19	12	12	12	11	6	9	9	10	6	4	4	2	2	6	8	5	6	2	1	7	8	4	6	7	15	16	18	26	132	607
MPC	129	9	0	0	9	94	127	83	61	38	38	27	26	26	20	23	21	4	8	10	10	9	3	6	10	7	6	6	3	3	5	4	6	3	2	8	5	4	2	8	10	5	6	11	9	19	122	631
MPC	130	33	0	0	18	131	142	96	74	66	47	41	43	31	28	28	23	12	11	16	10	7	8	10	9	6	6	8	9	4	2	7	4	3	4	7	2	5	8	2	8	7	7	7	13	39	111	616
MPC	131	1	0	0	9	103	124	85	65	47	50	39	40	19	22	14	8	18	9	12	5	4	8	6	11	6	4	3	6	5	4	4	4	4	2	4	5	3	11	5	11	11	10	14	15	36	125	628
MPC	132	0	0	5	21	143	121	108	72	60	37	54	42	26	25	17	16	18	21	10	7	17	10	4	12	6	9	2	8	2	4	3	2	4	4	4	4	6	5	5	9	7	4	15	15	31	125	630
MPC	133	0	0	1	6	125	112	85	70	51	49	41	28	27	31	27	17	17	11	11	16	9	4	13	5	4	7	6	4	5	8	3	3	6	3	4	10	5	2	7	11	5	8	19	13	27	139	604
MPC	134	353	0	7	7	102	121	86	56	46	40	31	33	30	22	21	17	24	15	9	7	6	15	12	7	3	12	3	4	6	4	4	3	2	4	1	2	8	7	3	5	10	10	13	14	27	125	604
MPC	135	0	0	1	5	96	97	76	66	43	42	30	31	28	14	19	18	7	16	14	9	4	8	5	5	1	4	2	0	3	2	3	8	3	2	4	5	3	10	3	2	7	13	12	13	31	136	626
MPC	136	0	0	1	7	100	105	73	61	52	41	34	28	20	19	22	11	21	11	7	11	14	7	11	0	7	1	4	2	3	7	1	4	1	4	2	3	7	4	8	7	5	7	16	16	26	137	622
MPC	137	40	0	0	2	77	92	82	73	43	46	26	24	20	22	15	11	16	10	9	11	9	12	7	4	6	3	6	4	5	5	6	4	0	4	4	3	6	8	6	8	8	13	14	11	27	140	582
MPC	138	0	0	0	13	100	122	77	78	52	50	39	35	24	24	19	18	18	9	5	4	9	6	4	8	8	2	4	3	1	5	8	4	7	6	4	5	3	1	9	4	4	8	13	7	22	177	576
MPC	139	99	0	0	4	124	129	101	63	45	47	40	33	32	26	26	22	17	10	8	7	8	10	5	9	6	7	4	10	4	1	5	3	6	4	3	2	5	3	6	4	6	11	10	16	27	160	635
MPC	140	2	0	0	14	94	107	71	73	54	45	47	19	19	17	20	15	9	15	5	10	10	7	8	7	7	3	5	4	3	1	5	6	3	3	3	3	5	9	7	6	2	12	20	13	34	160	602
MPC	141	0	0	0	10	94	119	82	64	48	28	39	29	27	28	13	17	11	17	14	8	7	6	10	7	5	5	3	4	9	3	4	5	5	1	3	6	6	3	7	2	3	6	19	10	33	160	592
MPC	142	169	0	0	7	98	96	76	54	49	35	31	29	25	20	16	9	14	10	13	5	10	7	7	4	5	8	4	5	3	4	5	1	7	1	7	3	10	9	3	9	6	8	13	18	35	171	609
MPC	143	0	0	0	6	104	110	99	57	45	47	29	27	28	13	17	15	10	11	12	7	13	4	7	6	6	3	3	6	3	4	6	5	3	6	3	6	8	5	4	7	1	11	20	10	37	177	565
MPC	144	42	0	0	6	94	95	77	59	50	43	37	27	18	16	9	17	12	10	8	5	10	5	8	5	9	4	3	4	7	2	5	3	1	4	4	9	8	7	7	3	4	7	14	15	31	199	553
MPC	145	108	0	0	11	121	113	92	82	54	38	32	34	26	28	20	16	13	13	10	14	4	5	4	10	5	5	6	9	5	5	4	0	5	4	5	2	3	6	5	10	8	9	14	18	32	203	560
MPC	146	73	0	0	14	90	101	83	63	40	36	30	20	18	27	9	14	14	6	9	13	5	6	6	5	10	7	0	3	5	3	1	4	1	8	4	3	4	4	6	5	7	9	11	12	36	188	478
MPC	147	93	0	1	26	142	132	110	82	71	56	44	42	38	28	37	16	27	17	13	13	14	6	10	10	7	7	2	6	4	4	3	5	3	3	6	4	3	17	11	6	4	7	15	9	46	228	479
MPC	148	59	0	0	11	97	91	88	63	41	37	26	32	35	14	11	9	13	7	12	6	4	5	9	5	7	5	1	2	3	4	5	0	1	5	7	2	2	6	6	8	8	11	15	14	40	251	514
MPC	149	37	0	0	18	106	104	80	48	43	40	24	21	16	20	18	12	9	6	9	7	15	5	6	5	7	3	3	4	3	5	3	6	2	3	9	5	5	7	6	3	5	7	12	17	40	271	500
MPC	150	67	0	0	8	120	114	91	66	53	40	35	22	19	18	15	13	7	6	11	7	5	9	3	6	7	7	5	6	3	4	3	5	5	5	5	6	6	9	8	8	8	17	13	10	39	355	557
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	2
GCF	0.75	4
GCF	1.26	0
GCF	2.01	1
GCF	2.76	5
GCF	3.77	1
GCF	4.77	0
GCF	5.28	3
GCF	6.03	5
GCF	6.78	8
GCF	7.29	1
GCF	8.04	11
GCF	8.79	10
GCF	9.30	13
GCF	10.05	19
GCF	10.80	12
GCF	11.31	14
GCF	12.06	18
GCF	12.81	15
GCF	13.82	34
GCF	14.82	35
GCF	15.33	48
GCF	16.08	54
GCF	16.83	87
GCF	17.34	114
GCF	18.09	163
GCF	18.84	199
GCF	19.35	321
GCF	20.10	416
GCF	20.85	522
GCF	21.36	778
GCF	22.11	989
GCF	22.86	1311
GCF	23.37	1677
GCF	24.12	2093
GCF	24.87	2726
GCF	25.38	3214
GCF	26.13	3930
GCF	26.88	4646
GCF	27.39	5373
GCF	28.14	6200
GCF	28.89	7212
GCF	29.40	8054
GCF	30.15	9094
GCF	30.90	9980
GCF	31.41	10749
GCF	32.16	11558
GCF	32.91	12611
GCF	33.42	13288
GCF	33.92	14260
GCF	34.67	14970
GCF	35.43	15920
GCF	35.93	16438
GCF	36.68	16900
GCF	37.44	17456
GCF	37.94	17560
GCF	38.69	17552
GCF	39.45	17975
GCF	39.95	17644
GCF	40.70	17522
GCF	41.46	17422
GCF	41.96	17268
GCF	42.71	17262
GCF	43.47	17480
GCF	43.97	17357
GCF	44.72	17112
GCF	45.48	17469
GCF	45.98	17361
GCF	46.73	17916
GCF	47.49	17794
GCF	47.99	17570
GCF	48.74	18085
GCF	49.50	18041
GCF	50.00	17887
GCF	50.75	17595
GCF	51.51	17439
GCF	52.01	16535
GCF	52.76	15684
GCF	53.52	14593
GCF	54.02	13465
GCF	54.77	12298
GCF	55.53	10861
GCF	56.03	9613
GCF	56.78	8443
GCF	57.54	7684
GCF	58.04	6959
GCF	58.79	6282
GCF	59.55	5403
GCF	60.05	5146
GCF	60.80	4372
GCF	61.56	3922
GCF	62.06	3669
GCF	62.81	3244
GCF	63.57	2967
GCF	64.07	2513
GCF	64.82	2285
GCF	65.58	2071
GCF	66.08	1759
GCF	66.58	1536
GCF	67.34	1289
GCF	68.09	1147
GCF	68.59	915
GCF	69.35	808
GCF	70.10	663
GCF	70.60	583
GCF	71.36	462
GCF	72.11	457
GCF	72.61	346
GCF	73.37	286
GCF	74.12	243
GCF	74.62	269
GCF	75.38	236
GCF	76.13	182
GCF	76.63	176
GCF	77.39	182
GCF	78.14	131
GCF	78.64	145
GCF	79.40	114
GCF	80.15	102
GCF	80.65	73
GCF	81.41	99
GCF	82.16	93
GCF	82.66	37
GCF	83.42	46
GCF	84.17	45
GCF	84.67	31
GCF	85.43	25
GCF	86.18	16
GCF	86.68	17
GCF	87.44	12
GCF	88.19	9
GCF	88.69	5
GCF	89.45	3
GCF	90.20	0
GCF	90.70	3
GCF	91.96	1
GCF	93.47	2
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	28.95	20.84	20.96	29.25	0.00	0.00
GCC	2	28.80	20.94	21.20	29.06	0.19	0.00
GCC	3	28.55	21.20	21.46	28.80	0.01	0.00
GCC	4	28.36	21.47	21.66	28.50	0.00	0.00
GCC	5	28.56	21.25	21.33	28.86	0.00	0.00
GCC	6	28.19	21.59	21.78	28.44	0.00	0.00
GCC	7	28.41	21.45	21.59	28.56	0.00	0.00
GCC	8	28.51	21.25	21.51	28.73	0.00	0.00
GCC	9	28.55	21.18	21.46	28.81	0.00	0.00
GCC	10	28.46	21.33	21.51	28.69	0.01	0.00
GCC	11	28.62	21.22	21.37	28.79	0.00	0.00
GCC	12	28.42	21.33	21.46	28.79	0.00	0.00
GCC	13	28.65	21.21	21.35	28.80	0.00	0.00
GCC	14	28.53	21.25	21.46	28.76	0.00	0.00
GCC	15	28.58	21.29	21.30	28.84	0.00	0.00
GCC	16	28.57	21.28	21.34	28.81	0.00	0.00
GCC	17	28.47	21.25	21.53	28.75	0.00	0.00
GCC	18	28.45	21.34	21.44	28.77	0.00	0.00
GCC	19	28.41	21.33	21.65	28.61	0.00	0.00
GCC	20	28.32	21.55	21.61	28.52	0.00	0.00
GCC	21	28.30	21.46	21.61	28.63	0.00	0.00
GCC	22	28.22	21.55	21.68	28.54	0.00	0.00
GCC	23	28.30	21.53	21.73	28.44	0.00	0.00
GCC	24	28.19	21.68	21.79	28.35	0.00	0.00
GCC	25	28.21	21.51	21.84	28.44	0.00	0.00
GCC	26	28.14	21.60	21.82	28.44	0.00	0.00
GCC	27	28.13	21.82	21.78	28.27	0.04	0.00
GCC	28	28.04	21.70	21.79	28.47	0.00	0.00
GCC	29	28.18	21.67	21.91	28.24	0.00	0.00
GCC	30	28.09	21.70	21.84	28.37	0.02	0.00
GCC	31	28.06	21.80	21.93	28.21	0.02	0.00
GCC	32	28.05	21.79	21.97	28.19	0.02	0.00
GCC	33	27.98	21.80	21.99	28.23	0.02	0.00
GCC	34	28.01	21.77	21.93	28.29	0.01	0.00
GCC	35	27.96	21.91	22.00	28.12	0.01	0.00
GCC	36	28.08	21.79	21.92	28.20	0.05	0.00
GCC	37	27.88	21.84	21.99	28.28	0.02	0.00
GCC	38	27.84	21.87	22.12	28.18	0.02	0.00
GCC	39	27.97	21.90	21.95	28.18	0.01	0.00
GCC	40	27.87	21.95	22.10	28.08	0.02	0.00
GCC	41	27.84	21.91	22.07	28.18	0.02	0.00
GCC	42	27.91	21.95	22.00	28.14	0.02	0.00
GCC	43	27.88	21.91	22.04	28.17	0.02	0.00
GCC	44	27.93	21.90	22.06	28.11	0.02	0.00
GCC	45	27.85	22.05	22.02	28.08	0.02	0.00
GCC	46	27.87	22.03	22.05	28.05	0.02	0.00
GCC	47	27.82	22.01	22.08	28.08	0.02	0.00
GCC	48	27.77	22.00	22.18	28.04	0.02	0.00
GCC	49	27.82	21.99	22.07	28.11	0.02	0.00
GCC	50	27.80	21.88	22.14	28.18	0.02	0.00
GCC	51	27.79	21.91	22.18	28.12	0.02	0.00
GCC	52	27.87	21.94	22.09	28.10	0.02	0.00
GCC	53	27.90	21.97	22.08	28.04	0.02	0.00
GCC	54	27.81	21.97	22.17	28.06	0.02	0.00
GCC	55	27.79	21.91	22.22	28.08	0.02	0.00
GCC	56	27.80	21.98	22.15	28.07	0.04	0.00
GCC	57	27.80	22.01	22.09	28.11	0.02	0.00
GCC	58	27.83	22.00	22.11	28.07	0.02	0.00
GCC	59	27.75	22.05	22.23	27.97	0.02	0.00
GCC	60	27.74	22.05	22.10	28.11	0.02	0.00
GCC	61	27.63	22.10	22.25	28.01	0.02	0.00
GCC	62	27.71	22.02	22.27	28.00	0.02	0.00
GCC	63	27.67	22.09	22.22	28.01	0.02	0.00
GCC	64	27.66	22.01	22.27	28.06	0.02	0.00
GCC	65	27.73	22.03	22.24	28.00	0.01	0.00
GCC	66	27.71	21.97	22.26	28.05	0.01	0.00
GCC	67	27.59	22.18	22.24	27.98	0.01	0.00
GCC	68	27.77	22.05	22.23	27.95	0.01	0.00
GCC	69	27.83	22.15	22.18	27.84	0.01	0.00
GCC	70	27.60	22.16	22.18	28.06	0.01	0.00
GCC	71	27.65	22.10	22.30	27.94	0.02	0.00
GCC	72	27.70	22.08	22.23	27.99	0.01	0.00
GCC	73	27.75	21.97	22.38	27.90	0.01	0.00
GCC	74	27.71	22.11	22.22	27.96	0.01	0.00
GCC	75	27.72	22.11	22.23	27.94	0.01	0.00
GCC	76	27.67	22.11	22.17	28.05	0.01	0.00
GCC	77	27.63	22.15	22.30	27.92	0.07	0.00
GCC	78	27.63	22.20	22.23	27.94	0.01	0.00
GCC	79	27.73	22.10	22.32	27.86	0.01	0.00
GCC	80	27.57	22.20	22.39	27.84	0.02	0.00
GCC	81	27.65	22.14	22.26	27.95	0.01	0.00
GCC	82	27.69	22.06	22.27	27.98	0.00	0.00
GCC	83	27.73	22.06	22.22	27.99	0.01	0.00
GCC	84	27.59	22.17	22.34	27.89	0.01	0.00
GCC	85	27.67	22.11	22.25	27.96	0.00	0.00
GCC	86	27.63	22.14	22.29	27.95	0.01	0.00
GCC	87	27.67	22.09	22.24	28.00	0.00	0.00
GCC	88	27.71	22.17	22.26	27.86	0.06	0.00
GCC	89	27.62	22.17	22.33	27.88	0.01	0.00
GCC	90	27.67	22.16	22.35	27.83	0.01	0.00
GCC	91	27.70	22.09	22.38	27.83	0.00	0.00
GCC	92	27.67	22.15	22.31	27.86	0.01	0.00
GCC	93	27.70	22.17	22.30	27.82	0.00	0.00
GCC	94	27.62	22.18	22.36	27.84	0.00	0.00
GCC	95	27.63	22.16	22.29	27.92	0.00	0.00
GCC	96	27.61	22.11	22.40	27.89	0.01	0.00
GCC	97	27.69	22.09	22.34	27.89	0.02	0.00
GCC	98	27.61	22.25	22.30	27.83	0.00	0.00
GCC	99	27.60	22.21	22.31	27.88	0.00	0.00
GCC	100	27.51	22.18	22.35	27.95	0.00	0.00
GCC	101	27.57	22.21	22.40	27.82	0.03	0.00
GCC	102	27.56	22.19	22.41	27.84	0.00	0.00
GCC	103	27.56	22.18	22.39	27.88	0.03	0.00
GCC	104	27.64	22.08	22.40	27.88	0.03	0.00
GCC	105	27.63	22.14	22.43	27.80	0.00	0.00
GCC	106	27.66	22.20	22.25	27.90	0.24	0.00
GCC	107	27.61	22.18	22.33	27.88	0.00	0.00
GCC	108	27.69	22.16	22.28	27.87	0.01	0.00
GCC	109	27.60	22.16	22.42	27.83	0.00	0.00
GCC	110	27.71	22.05	22.37	27.87	0.00	0.00
GCC	111	27.67	22.20	22.32	27.80	0.01	0.00
GCC	112	27.51	22.19	22.39	27.91	0.00	0.00
GCC	113	27.60	22.12	22.33	27.94	0.00	0.00
GCC	114	27.63	22.14	22.32	27.90	0.00	0.00
GCC	115	27.64	22.17	22.28	27.91	0.03	0.00
GCC	116	27.58	22.12	22.32	27.98	0.01	0.00
GCC	117	27.55	22.19	22.31	27.96	0.03	0.00
GCC	118	27.64	22.12	22.31	27.93	0.03	0.00
GCC	119	27.58	22.22	22.36	27.83	0.03	0.00
GCC	120	27.64	22.22	22.27	27.87	0.00	0.00
GCC	121	27.65	22.21	22.30	27.84	0.04	0.00
GCC	122	27.54	22.13	22.40	27.93	0.01	0.00
GCC	123	27.54	22.16	22.37	27.93	0.03	0.00
GCC	124	27.60	22.22	22.28	27.90	0.05	0.00
GCC	125	27.69	22.06	22.34	27.91	0.04	0.00
GCC	126	27.58	22.19	22.40	27.82	0.04	0.00
GCC	127	27.70	22.09	22.26	27.95	0.04	0.00
GCC	128	27.68	22.16	22.31	27.86	0.04	0.00
GCC	129	27.64	22.08	22.40	27.88	0.04	0.00
GCC	130	27.58	22.12	22.40	27.89	0.04	0.00
GCC	131	27.62	22.15	22.32	27.90	0.04	0.00
GCC	132	27.66	22.15	22.36	27.83	0.04	0.00
GCC	133	27.55	22.18	22.30	27.97	0.04	0.00
GCC	134	27.66	22.10	22.32	27.92	0.08	0.00
GCC	135	27.59	22.15	22.30	27.95	0.04	0.00
GCC	136	27.63	22.16	22.27	27.95	0.04	0.00
GCC	137	27.63	22.21	22.27	27.88	0.04	0.00
GCC	138	27.59	22.16	22.31	27.94	0.04	0.00
GCC	139	27.67	22.16	22.33	27.85	0.05	0.00
GCC	140	27.75	22.09	22.24	27.92	0.03	0.00
GCC	141	27.68	22.08	22.21	28.02	0.04	0.00
GCC	142	27.68	22.09	22.24	27.99	0.07	0.00
GCC	143	27.75	22.09	22.21	27.95	0.01	0.00
GCC	144	27.68	22.16	22.25	27.91	0.05	0.00
GCC	145	27.73	22.13	22.22	27.93	0.06	0.00
GCC	146	27.77	22.09	22.18	27.97	0.05	0.00
GCC	147	27.76	22.08	22.21	27.95	0.03	0.00
GCC	148	27.82	22.08	22.12	27.97	0.05	0.00
GCC	149	27.76	21.98	22.14	28.12	0.05	0.00
GCC	150	27.74	22.08	22.13	28.06	0.05	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	29.93	21.87	19.93	28.27
GCT	2	29.05	20.67	21.47	28.81
GCT	3	28.11	21.72	20.94	29.24
GCT	4	27.78	21.77	21.36	29.09
GCT	5	28.45	20.89	21.69	28.97
GCT	6	28.27	21.69	21.68	28.36
GCT	7	28.46	21.21	21.83	28.50
GCT	8	28.45	21.71	21.04	28.80
GCT	9	28.23	21.57	21.07	29.13
GCT	10	28.48	21.63	21.21	28.68
GCT	11	28.52	21.49	21.10	28.89
GCT	12	28.47	21.66	21.13	28.73
GCT	13	28.44	21.51	21.04	29.00
GCT	14	28.31	21.52	21.19	28.98
GCT	15	28.51	21.46	21.12	28.90
GCT	16	28.36	21.42	21.21	29.02
GCT	17	28.28	21.42	21.36	28.93
GCT	18	28.37	21.52	21.26	28.84
GCT	19	28.13	21.72	21.26	28.89
GCT	20	28.11	21.74	21.43	28.73
GCT	21	28.13	21.67	21.40	28.80
GCT	22	28.01	21.76	21.48	28.75
GCT	23	28.04	21.64	21.62	28.70
GCT	24	27.96	21.90	21.57	28.57
GCT	25	28.07	21.77	21.58	28.58
GCT	26	28.09	21.72	21.70	28.49
GCT	27	27.97	21.98	21.62	28.43
GCT	28	28.07	21.87	21.62	28.44
GCT	29	27.96	21.82	21.75	28.46
GCT	30	28.00	21.78	21.77	28.46
GCT	31	27.88	21.84	21.89	28.39
GCT	32	27.90	21.89	21.87	28.34
GCT	33	27.94	21.90	21.89	28.27
GCT	34	28.00	21.87	21.83	28.30
GCT	35	27.81	21.96	21.95	28.28
GCT	36	27.87	21.88	21.83	28.42
GCT	37	27.93	21.95	21.88	28.24
GCT	38	27.84	21.99	21.99	28.18
GCT	39	27.92	21.89	21.96	28.23
GCT	40	27.70	22.01	22.04	28.26
GCT	41	27.80	21.98	21.99	28.22
GCT	42	27.90	21.94	22.01	28.15
GCT	43	27.71	21.97	21.99	28.33
GCT	44	27.74	21.96	22.00	28.30
GCT	45	27.69	22.03	22.05	28.23
GCT	46	27.73	22.07	22.01	28.19
GCT	47	27.83	22.00	22.10	28.08
GCT	48	27.64	22.03	22.15	28.17
GCT	49	27.83	22.04	22.03	28.10
GCT	50	27.83	22.05	21.97	28.15
GCT	51	27.82	22.13	21.96	28.09
GCT	52	27.89	22.00	22.03	28.08
GCT	53	27.80	22.07	21.98	28.15
GCT	54	27.75	22.12	22.01	28.12
GCT	55	27.78	22.01	22.12	28.09
GCT	56	27.79	22.08	22.05	28.07
GCT	57	27.80	22.07	22.03	28.10
GCT	58	27.74	22.08	22.02	28.16
GCT	59	27.67	22.26	22.03	28.05
GCT	60	27.75	22.23	21.93	28.09
GCT	61	27.62	22.17	22.19	28.02
GCT	62	27.70	22.26	22.03	28.01
GCT	63	27.60	22.24	22.08	28.09
GCT	64	27.73	22.14	22.15	27.98
GCT	65	27.70	22.18	22.08	28.03
GCT	66	27.67	22.17	22.07	28.09
GCT	67	27.59	22.23	22.20	27.98
GCT	68	27.61	22.21	22.07	28.11
