MPC	55	241	0	0	4	378	523	385	286	229	200	151	136	133	100	78	79	68	65	63	65	54	45	46	32	26	21	30	28	22	22	18	11	17	22	14	20	17	33	28	16	36	20	53	54	131	557	905
MPC	56	0	0	0	6	378	547	412	325	263	245	162	161	154	124	105	101	109	60	62	58	54	44	37	56	36	27	38	27	19	30	28	14	29	25	14	19	16	28	32	31	30	40	40	58	119	477	917
MPC	57	307	0	0	3	400	585	402	326	256	215	194	145	169	114	123	82	92	73	59	63	39	38	44	35	35	39	26	23	15	26	21	22	30	23	18	17	12	26	22	20	25	32	40	63	125	522	854
MPC	58	31	0	0	6	404	541	412	305	233	226	218	150	151	106	78	97	84	83	67	41	72	50	34	34	28	30	31	31	15	22	22	22	22	22	19	21	19	25	18	24	25	37	27	56	100	576	833
MPC	59	5	0	0	6	390	506	389	313	244	195	175	163	126	114	78	79	72	72	59	47	35	48	34	33	26	27	25	27	29	24	25	15	16	17	10	19	20	18	21	24	29	33	45	74	113	482	897
MPC	60	255	0	0	3	437	556	464	341	262	227	179	157	158	109	104	103	70	70	73	40	51	51	43	37	38	44	38	20	25	18	20	11	22	26	11	19	14	25	17	28	31	25	45	74	111	542	900
MPC	61	607	0	0	8	361	526	384	323	273	230	209	128	142	113	92	100	77	61	59	58	52	50	42	30	27	19	19	18	21	27	33	20	24	25	19	25	21	23	13	29	21	34	47	82	102	453	941
MPC	62	400	0	0	5	391	515	398	312	257	198	186	151	136	110	92	71	74	60	65	51	52	45	44	42	22	44	33	29	19	16	25	15	16	17	17	22	16	35	13	23	25	32	45	58	103	577	916
MPC	63	387	0	0	10	369	486	385	256	250	171	163	141	130	106	87	89	75	74	57	61	48	52	37	25	31	22	24	25	18	19	25	18	24	17	24	21	16	25	20	27	39	30	45	57	118	425	963
MPC	64	3	0	0	13	380	488	391	287	228	188	172	117	128	93	88	69	68	75	71	51	38	33	43	49	30	27	18	27	19	23	17	27	17	17	24	18	21	28	14	28	36	29	34	47	102	460	984
MPC	65	1	0	0	4	405	563	427	301	230	207	158	152	141	104	114	76	81	72	62	54	48	42	31	27	37	34	40	27	18	32	13	14	16	18	13	24	23	26	19	30	25	28	42	58	108	434	964
MPC	66	7	0	0	7	378	568	416	302	257	224	153	143	133	110	100	92	81	68	65	48	54	51	49	47	40	38	21	23	13	31	25	15	24	10	20	12	14	17	19	29	24	29	50	67	102	468	982
MPC	67	700	0	0	6	387	526	399	295	239	219	176	132	135	96	91	84	85	65	53	61	55	39	37	36	36	23	36	19	27	18	20	13	22	26	16	17	15	20	12	20	25	27	36	50	110	459	989
MPC	68	2490	0	0	6	373	574	376	314	240	219	179	133	134	110	108	83	92	84	55	53	66	36	49	38	39	27	36	26	19	25	24	9	18	19	15	21	11	21	20	15	30	36	41	56	120	499	933
MPC	69	353	0	0	7	382	504	402	293	265	208	187	143	137	111	105	89	84	60	55	45	47	37	38	40	37	25	28	22	18	23	21	26	17	23	22	14	20	21	23	32	28	36	47	49	118	489	907
MPC	70	139	0	0	2	391	505	392	308	265	193	171	147	152	117	102	85	79	75	66	50	53	48	48	37	38	30	30	24	20	22	28	24	18	14	16	15	21	19	26	23	29	34	41	54	103	489	965
MPC	71	41	0	0	3	362	567	434	328	248	202	172	159	154	112	95	83	78	56	69	56	58	41	40	40	25	24	23	27	30	29	27	21	19	21	17	20	23	27	25	22	25	39	36	63	87	497	982
MPC	72	2	0	0	5	356	526	371	288	241	188	177	156	120	120	92	89	105	80	69	53	47	41	36	41	41	34	41	23	23	23	14	17	19	17	21	22	23	21	16	36	28	44	47	67	114	507	877
MPC	73	31	0	0	2	386	556	409	339	264	198	173	156	125	128	90	90	82	65	45	69	46	56	33	31	22	39	30	32	25	20	17	22	29	15	17	24	11	20	29	27	34	30	43	55	105	486	960
MPC	74	330	0	0	15	433	532	472	319	270	220	201	130	146	94	97	98	89	69	71	73	47	43	44	33	38	31	23	26	19	25	17	20	25	16	17	16	24	17	26	21	31	35	47	52	106	474	929
MPC	75	197	0	0	6	397	527	412	304	265	213	200	154	149	125	109	104	75	82	77	64	44	45	40	42	39	25	28	21	17	27	31	20	19	24	24	13	21	26	23	34	22	35	53	51	85	531	890
MPC	76	6	0	0	7	418	547	436	320	264	219	183	166	156	115	116	100	72	82	71	54	53	54	31	41	35	36	34	25	19	30	16	21	16	18	14	16	15	17	19	25	24	24	45	69	82	453	982
MPC	77	379	0	0	3	423	548	390	346	238	189	179	154	138	123	105	100	74	79	64	56	48	46	54	44	40	35	25	25	30	25	20	20	17	21	22	18	15	25	20	26	36	33	46	61	91	475	962
MPC	78	13	0	0	8	379	600	394	320	242	202	176	162	126	118	97	88	75	68	72	56	50	24	39	43	31	25	22	15	15	23	22	17	20	20	18	13	10	31	30	25	39	29	41	61	99	424	989
MPC	79	20	0	0	2	431	546	413	285	225	206	202	139	130	115	89	86	71	71	71	57	49	44	41	33	29	41	30	17	27	33	17	14	19	15	15	11	20	23	13	30	26	27	42	72	96	479	940
MPC	80	77	0	0	5	426	535	440	333	288	215	190	156	137	109	75	91	73	61	72	62	58	45	42	39	26	24	32	33	19	29	19	14	20	25	20	21	19	38	19	26	31	39	42	63	117	539	925
MPC	81	5	0	0	4	436	592	431	317	248	224	200	177	155	112	102	85	83	80	74	59	42	42	39	29	31	27	27	29	26	24	11	21	19	18	15	18	21	16	27	27	24	37	40	62	106	501	910
MPC	82	44	0	0	9	444	568	432	338	233	237	201	161	140	117	115	94	72	61	68	59	51	44	32	49	28	30	29	26	17	24	20	25	15	20	15	21	18	23	18	32	36	31	55	66	92	469	951
MPC	83	1785	0	0	9	375	557	423	330	265	195	195	146	132	117	103	94	84	66	52	53	53	50	47	51	29	25	19	28	18	27	15	20	20	26	21	16	15	17	17	14	39	35	41	52	98	502	956
MPC	84	2485	0	0	2	407	558	406	311	255	198	176	164	139	118	101	98	85	89	52	45	51	52	19	51	26	27	33	24	23	31	19	25	24	27	23	22	22	20	28	24	21	38	34	64	118	533	861
MPC	85	31	0	0	4	442	600	413	325	246	227	187	148	125	109	90	85	83	71	48	59	42	37	38	46	30	32	27	24	32	28	12	18	26	16	23	26	20	19	19	23	32	33	56	57	101	521	905
MPC	86	1866	0	0	8	434	632	392	321	259	229	198	167	147	119	102	113	79	59	67	59	35	45	38	39	23	36	22	34	23	27	22	16	23	23	15	22	17	19	20	29	24	41	41	70	109	470	950
MPC	87	1	0	0	4	389	586	438	343	271	203	175	169	147	112	112	97	81	77	51	59	54	46	42	39	36	24	26	38	16	16	26	26	21	27	22	22	16	22	28	24	26	32	36	56	117	513	955
MPC	88	1849	0	0	4	408	551	417	330	251	207	207	116	124	113	101	95	102	65	53	50	38	45	31	44	35	27	25	21	22	20	22	23	22	24	18	18	26	17	21	26	30	34	48	78	91	501	863
MPC	89	108	0	0	20	427	616	453	375	272	226	215	173	143	120	101	91	79	88	78	55	57	37	26	43	35	28	29	24	22	20	22	22	31	15	16	20	18	19	25	30	26	34	41	62	103	485	893
MPC	90	338	0	0	12	404	615	456	331	265	239	197	160	141	125	92	89	89	74	70	64	48	55	55	31	25	34	30	31	23	26	16	13	19	18	21	24	19	13	22	24	34	23	35	59	114	503	914
MPC	91	118	0	0	7	453	609	471	377	264	216	194	180	145	111	100	83	86	68	58	50	55	35	62	35	28	23	23	36	23	27	30	26	25	15	24	18	17	19	28	22	32	40	63	67	110	532	884
MPC	92	12	0	0	13	425	603	449	343	278	247	194	142	146	100	102	108	90	77	67	54	57	32	45	50	23	23	33	25	25	17	31	25	20	20	18	22	19	21	17	29	26	35	45	66	136	531	846
MPC	93	1	0	0	12	424	632	466	353	285	240	207	169	174	125	104	102	87	77	50	72	50	33	48	32	30	30	21	23	25	20	20	18	15	25	21	22	21	21	28	24	24	37	45	60	145	543	839
MPC	94	327	0	0	2	413	602	452	359	255	242	208	165	138	130	110	92	91	77	62	51	48	33	36	46	29	25	29	25	25	22	17	20	20	22	22	20	35	27	31	30	34	49	55	61	92	521	809
MPC	95	11	0	0	12	423	604	453	357	309	243	183	170	163	124	94	110	98	80	55	58	62	39	56	29	32	27	34	27	13	16	22	26	20	26	16	14	26	18	16	23	34	39	48	65	111	513	852
MPC	96	15	0	0	7	388	558	446	368	286	251	190	157	159	124	105	93	85	68	68	59	56	55	34	46	33	28	35	19	18	16	14	23	15	24	16	21	20	23	24	24	31	27	44	70	116	523	883
MPC	97	713	0	0	10	423	608	475	369	285	233	192	150	158	121	119	99	79	81	61	65	45	52	32	49	24	38	30	18	23	28	18	18	22	14	18	14	27	20	22	26	27	34	42	66	134	565	867
MPC	98	121	0	0	11	440	606	465	366	298	248	217	163	154	139	105	101	77	70	56	60	55	53	44	45	33	25	24	26	25	23	21	19	13	15	15	19	13	24	23	23	32	48	45	63	120	507	899
MPC	99	466	0	0	12	439	607	464	363	306	243	224	158	139	125	120	118	83	69	64	63	54	47	36	32	30	31	19	29	31	20	14	14	23	22	24	15	21	13	22	26	34	35	46	63	115	587	772
MPC	100	93	0	0	9	428	634	466	378	322	234	204	178	181	155	118	97	90	75	66	54	41	46	47	46	36	31	29	28	24	24	21	22	21	20	14	20	21	27	19	26	33	33	53	66	125	567	852
MPC	101	10	0	0	6	442	607	456	364	299	234	214	150	169	118	72	90	82	84	61	45	54	42	28	39	34	26	32	27	17	21	19	28	19	24	35	22	15	13	24	33	29	39	33	57	111	591	805
MPC	102	107	0	0	13	462	634	477	361	292	284	217	173	161	139	116	93	82	70	62	55	50	37	41	36	34	30	37	26	21	26	19	26	21	15	13	23	15	20	18	29	37	32	33	67	116	582	888
MPC	103	9	0	0	7	444	592	471	347	287	231	185	156	150	124	93	87	82	95	63	60	40	40	39	34	37	29	23	23	22	24	20	21	20	32	26	25	19	13	16	30	30	33	38	65	119	591	837
MPC	104	0	0	0	7	450	612	465	366	288	271	219	164	165	115	98	84	91	72	61	70	72	55	55	39	38	29	30	28	19	23	25	24	25	22	18	16	20	16	23	37	33	40	48	75	94	512	857
MPC	105	2186	0	0	12	457	698	470	383	274	237	237	149	152	120	109	116	79	88	69	60	49	36	44	47	35	27	21	28	24	26	22	19	17	15	15	19	15	33	28	29	33	34	40	70	117	596	782
MPC	106	1	0	0	7	457	653	474	336	293	256	196	146	146	113	123	91	82	63	70	58	58	45	51	47	30	38	28	23	23	19	28	19	30	17	26	27	16	19	26	18	23	36	51	63	95	530	778
MPC	107	1	0	0	5	443	666	464	395	290	249	223	168	182	138	133	116	90	81	59	72	35	50	43	48	37	30	32	31	30	22	19	15	17	18	23	20	22	27	24	33	29	36	48	50	119	555	791
MPC	108	14	0	0	9	469	625	438	366	275	246	224	191	136	112	101	115	105	80	53	59	53	50	37	44	40	31	33	30	20	24	17	18	30	17	13	23	23	31	33	34	34	31	41	64	119	591	762
MPC	109	14	0	0	13	491	642	499	384	291	247	235	180	153	128	110	100	85	71	75	75	54	40	58	54	41	30	23	28	28	27	13	23	31	23	18	22	25	31	25	23	27	37	39	49	121	609	789
MPC	110	831	0	0	19	498	674	510	396	318	243	240	150	173	133	117	130	96	88	79	85	54	38	48	42	24	33	29	28	22	17	22	12	22	15	26	24	20	26	24	29	50	37	40	71	101	619	763
MPC	111	44	0	0	12	445	633	444	391	278	254	218	187	145	122	119	119	92	76	83	62	61	49	48	45	34	27	25	34	20	29	24	21	24	21	22	14	14	16	32	36	26	31	53	74	134	543	824
MPC	112	1	0	0	11	436	698	475	369	304	236	215	178	134	120	92	112	95	77	51	57	53	40	50	45	36	28	39	41	28	14	27	22	31	21	17	23	22	26	31	32	30	38	63	81	116	567	789
MPC	113	59	0	0	8	433	665	500	336	289	224	204	189	184	134	118	129	111	79	66	64	52	46	46	48	27	23	22	37	20	32	25	27	27	18	14	16	16	26	19	28	38	39	58	94	126	668	718
MPC	114	555	0	0	12	464	678	545	397	320	264	244	187	150	139	113	116	101	80	64	69	68	49	53	47	30	33	30	42	21	25	21	20	22	16	17	21	22	21	27	29	32	39	52	75	136	679	709
MPC	115	3	0	0	15	456	696	498	406	307	262	199	159	152	150	123	118	96	84	68	70	57	62	33	43	34	43	40	36	29	36	34	21	27	17	17	14	25	29	35	20	26	32	63	75	155	621	647
MPC	116	2	0	0	8	477	656	467	390	307	252	204	184	168	141	108	83	100	72	81	61	46	54	50	35	20	30	31	18	18	21	26	21	18	23	15	23	21	29	26	34	33	34	45	85	126	555	734
MPC	117	2	0	0	17	481	713	519	383	326	269	226	220	181	129	124	122	104	92	97	61	45	56	51	48	26	47	23	33	28	13	18	23	33	22	26	19	23	26	19	31	32	30	60	85	139	606	713
MPC	118	5	0	0	10	466	652	480	368	305	252	223	173	179	124	115	109	82	82	61	70	60	58	41	46	36	34	30	31	30	31	28	28	27	19	20	21	29	33	26	31	31	34	52	75	161	555	715
MPC	119	1	0	0	10	484	680	500	366	327	289	210	182	182	142	120	113	96	93	79	70	42	65	27	47	38	35	35	28	23	22	19	19	16	17	16	16	24	27	27	33	33	29	40	73	167	608	657
MPC	120	478	0	0	6	459	674	528	386	333	277	235	178	168	110	107	117	93	84	80	66	52	53	45	36	35	29	28	27	27	20	25	16	25	22	21	18	20	25	26	30	40	36	48	81	183	592	697
MPC	121	40	0	0	9	483	658	543	384	301	236	228	182	146	108	134	115	86	74	60	72	48	47	48	45	34	28	26	35	24	19	22	21	28	17	23	19	19	14	28	18	31	30	60	79	163	603	664
MPC	122	23	0	0	9	544	685	505	407	324	262	231	177	195	113	125	109	95	74	61	62	57	56	57	44	25	35	34	31	20	21	20	22	25	24	21	17	26	30	31	40	37	45	57	78	162	630	671
MPC	123	0	0	0	11	492	620	467	396	318	250	196	176	169	114	113	94	97	79	62	57	54	50	38	28	44	31	34	26	22	24	23	26	19	21	19	24	20	28	26	35	40	39	73	62	178	637	630
MPC	124	1803	0	0	18	546	727	525	420	343	274	265	201	163	135	137	118	97	89	62	78	59	52	40	46	28	34	30	33	22	28	39	38	25	16	25	21	30	30	19	24	36	38	50	66	178	602	670
MPC	125	3	0	0	4	485	674	517	368	310	233	246	180	163	142	105	115	100	102	64	56	49	55	42	51	20	34	31	33	26	32	28	14	22	21	22	21	13	18	26	44	33	36	52	94	210	678	631
MPC	126	708	0	0	12	431	686	474	383	332	245	248	177	148	124	117	90	78	85	57	49	53	44	59	46	31	40	20	29	22	19	26	18	29	13	16	17	21	20	25	33	29	38	71	90	204	610	595
MPC	127	605	0	0	12	498	708	488	398	338	251	241	190	148	117	114	115	104	80	75	66	46	53	47	36	27	34	36	21	35	19	23	20	17	24	23	22	23	25	27	32	33	36	57	93	218	620	623
MPC	128	29	0	0	14	479	667	506	371	342	215	238	167	169	131	116	126	92	75	55	67	59	57	41	52	26	33	27	29	21	18	26	23	26	20	20	23	16	20	29	31	39	38	64	88	255	675	549
MPC	129	4	0	0	7	491	719	555	433	330	286	232	206	161	133	135	124	114	64	72	82	53	62	45	65	38	44	30	26	15	20	29	24	21	23	19	20	18	24	38	35	46	43	58	84	242	687	469
MPC	130	21	0	0	13	561	759	553	444	361	264	251	179	201	149	129	125	82	82	73	82	57	62	34	42	33	34	28	22	28	25	24	22	29	18	27	19	23	25	31	32	36	43	77	92	252	689	451
MPC	131	65	0	0	13	510	795	575	408	353	285	274	229	176	127	138	102	113	77	64	84	57	48	47	63	39	42	39	20	26	24	26	25	32	23	24	20	24	32	30	26	36	44	57	97	285	708	470
MPC	132	722	0	0	8	552	687	524	426	321	287	252	177	169	142	124	109	77	85	85	79	49	57	36	50	21	35	27	33	33	21	24	17	18	21	27	35	27	25	32	42	25	40	72	92	267	702	422
MPC	133	59	0	0	10	531	743	583	456	343	254	250	209	194	139	137	122	105	86	78	73	78	49	48	54	33	33	37	38	40	22	21	16	28	23	21	14	26	22	34	41	35	48	55	102	318	724	388
MPC	134	2	0	0	12	505	789	566	461	399	294	248	191	185	148	120	124	96	99	85	60	74	53	60	50	48	32	42	29	21	25	25	21	22	20	29	21	25	35	37	25	32	38	71	123	338	708	306
MPC	135	340	0	0	17	518	778	640	436	353	315	247	205	189	163	126	113	106	118	78	65	44	58	54	55	43	33	39	33	27	30	24	29	29	18	19	31	17	29	34	32	25	51	77	100	364	726	331
MPC	136	2	0	0	18	526	729	549	432	361	289	250	190	178	125	138	111	85	96	73	74	47	49	36	51	36	29	29	35	23	18	35	31	22	17	29	21	24	27	30	38	40	45	68	115	353	675	298
MPC	137	576	0	0	13	548	650	577	403	346	267	252	219	189	124	110	131	98	79	71	61	57	57	31	61	35	34	34	28	25	20	30	23	24	17	24	26	25	21	30	30	40	36	77	112	367	718	328
MPC	138	374	0	0	9	473	658	516	372	325	238	229	193	181	114	129	104	95	81	70	67	64	40	37	41	30	32	38	26	22	30	18	17	28	22	26	21	33	17	29	35	46	44	91	120	403	693	307
MPC	139	247	0	0	12	507	745	530	420	317	267	261	164	203	111	138	101	98	83	73	66	61	64	36	43	52	40	32	27	20	26	17	16	24	31	20	20	29	24	39	31	34	45	69	119	434	654	275
MPC	140	384	0	0	13	556	736	563	452	373	270	258	201	187	144	148	112	116	79	63	61	53	78	46	44	47	27	35	31	32	20	20	26	25	21	30	27	24	37	33	28	35	48	86	110	449	679	218
MPC	141	0	0	0	11	467	762	534	405	348	322	250	176	171	143	157	138	80	75	76	68	53	56	34	41	34	30	29	27	22	25	25	15	27	21	31	19	22	31	36	32	50	38	75	128	452	703	175
MPC	142	4	0	0	21	566	779	593	448	344	293	279	204	182	163	138	130	107	108	77	74	70	65	42	46	39	36	46	37	27	24	22	21	15	15	19	15	24	26	32	30	26	38	79	124	489	734	123
MPC	143	425	0	0	9	521	723	562	408	363	282	256	176	178	128	144	108	111	97	76	55	46	51	45	67	45	36	26	44	30	26	24	19	27	28	18	23	20	21	29	30	39	34	72	158	509	680	105
MPC	144	768	0	0	13	551	771	587	465	368	281	254	211	193	137	120	102	112	99	80	55	55	64	36	48	39	34	29	24	27	32	34	29	16	23	14	23	28	24	39	35	45	53	73	151	543	746	86
MPC	145	354	0	0	13	472	724	509	416	342	263	251	181	191	138	134	109	112	75	78	60	57	61	48	41	44	25	27	28	21	22	19	25	31	17	21	16	23	26	36	34	43	45	78	135	581	669	68
MPC	146	25	0	0	11	457	669	522	420	286	255	216	177	189	131	129	89	89	99	62	71	57	50	41	45	21	31	30	30	28	29	29	19	31	23	17	32	21	25	33	42	41	51	77	147	534	644	52
MPC	147	443	0	0	8	481	743	502	409	352	280	238	195	173	141	121	101	91	100	62	64	74	47	49	43	28	40	27	22	17	15	13	25	26	22	22	22	25	24	35	21	36	47	83	157	564	638	29
MPC	148	2	0	0	11	506	769	520	377	329	279	256	166	196	118	112	124	109	87	67	76	48	51	52	48	36	26	22	32	23	17	28	17	23	23	26	18	22	26	28	41	40	56	88	134	578	627	23
MPC	149	811	0	0	13	488	669	534	395	340	256	211	168	154	108	113	109	89	92	62	82	63	47	38	45	44	36	33	30	24	23	24	32	28	20	13	26	17	30	35	30	42	50	126	147	665	631	29
MPC	150	102	0	0	24	523	740	565	417	354	303	259	190	180	145	130	124	98	95	82	61	59	57	46	61	44	22	39	39	30	27	26	28	29	21	42	26	23	37	44	36	53	56	124	209	788	642	19
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.75	5
GCL	2.01	9
GCL	2.76	16
GCL	3.27	14
GCL	4.02	15
GCL	4.77	4
GCL	5.28	10
GCL	6.03	7
GCL	6.78	19
GCL	7.29	22
GCL	8.04	24
GCL	9.05	29
GCL	10.05	28
GCL	10.80	35
GCL	11.31	29
GCL	12.06	48
GCL	12.81	33
GCL	13.32	31
GCL	14.07	62
GCL	14.82	77
GCL	15.33	85
GCL	16.08	136
GCL	16.83	182
GCL	17.34	230
GCL	18.09	335
GCL	18.84	394
GCL	19.35	635
GCL	20.10	825
GCL	20.85	1071
GCL	21.36	1463
GCL	22.11	1994
GCL	22.86	2654
GCL	23.37	3534
GCL	24.12	4187
GCL	24.87	5328
GCL	25.38	6588
GCL	26.13	7817
GCL	26.88	9326
GCL	27.39	10989
GCL	28.14	12587
GCL	28.89	14622
GCL	29.40	16255
GCL	30.15	18320
GCL	30.90	20241
GCL	31.41	22110
GCL	32.16	24079
GCL	32.91	26098
GCL	33.42	28018
GCL	33.92	29690
GCL	34.67	31411
GCL	35.43	33036
GCL	35.93	34611
GCL	36.68	35502
GCL	37.44	36407
GCL	37.94	36855
GCL	38.69	37127
GCL	39.45	37296
GCL	39.95	37620
GCL	40.70	37647
GCL	41.46	37576
GCL	41.96	37649
GCL	42.71	37756
GCL	43.47	37776
GCL	43.97	37736
GCL	44.72	37349
GCL	45.48	37659
GCL	45.98	37766
GCL	46.73	37529
GCL	47.49	37821
GCL	47.99	38063
GCL	48.74	38054
GCL	49.50	38131
GCL	50.00	37977
GCL	50.75	37221
GCL	51.51	36112
GCL	52.01	34821
GCL	52.76	32988
GCL	53.52	30967
GCL	54.02	28475
GCL	54.77	25772
GCL	55.53	23049
GCL	56.03	20579
GCL	56.78	18656
GCL	57.54	16406
GCL	58.04	14930
GCL	58.79	13260
GCL	59.55	12020
GCL	60.05	10578
GCL	60.80	9639
GCL	61.56	8528
GCL	62.06	7681
GCL	62.81	6925
GCL	63.57	6126
GCL	64.07	5366
GCL	64.82	4786
GCL	65.58	4286
GCL	66.08	3775
GCL	66.58	3092
GCL	67.34	2658
GCL	68.09	2263
GCL	68.59	1980
GCL	69.35	1504
GCL	70.10	1327
GCL	70.60	1158
GCL	71.36	926
GCL	72.11	827
GCL	72.61	676
GCL	73.37	635
GCL	74.12	478
GCL	74.62	426
GCL	75.38	424
GCL	76.13	409
GCL	76.63	317
GCL	77.39	347
GCL	78.14	257
GCL	78.64	232
GCL	79.40	251
GCL	80.15	240
GCL	80.65	197
GCL	81.41	173
GCL	82.16	121
GCL	82.66	110
GCL	83.42	100
GCL	84.17	75
GCL	84.67	53
GCL	85.43	45
GCL	86.18	31
GCL	86.68	29
GCL	87.44	17
GCL	88.19	6
GCL	88.69	11
GCL	89.45	6
GCL	90.20	2
GCL	90.70	4
GCL	91.46	7
GCL	92.21	4
GCL	92.71	1
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	29.54	20.23	20.47	29.75	0.00	0.00
GCC	2	29.53	20.33	20.50	29.64	0.00	0.00
GCC	3	28.88	20.89	21.01	29.21	0.00	0.00
GCC	4	28.51	21.27	21.42	28.80	0.00	0.00
GCC	5	28.79	20.98	21.14	29.09	0.00	0.00
GCC	6	28.30	21.52	21.60	28.58	0.00	0.00
GCC	7	28.51	21.29	21.46	28.74	0.00	0.00
GCC	8	28.70	21.20	21.24	28.86	0.02	0.00
GCC	9	28.69	21.12	21.30	28.90	0.00	0.00
GCC	10	28.65	21.16	21.36	28.83	0.00	0.00
GCC	11	28.66	21.14	21.34	28.86	0.00	0.00
GCC	12	28.56	21.20	21.32	28.93	0.00	0.00
GCC	13	28.68	21.12	21.22	28.98	0.00	0.00
GCC	14	28.61	21.14	21.35	28.90	0.00	0.00
GCC	15	28.56	21.21	21.38	28.85	0.00	0.00
GCC	16	28.50	21.31	21.39	28.80	0.00	0.00
GCC	17	28.49	21.28	21.44	28.79	0.03	0.00
GCC	18	28.46	21.37	21.50	28.67	0.00	0.00
GCC	19	28.40	21.42	21.56	28.62	0.00	0.00
GCC	20	28.31	21.48	21.59	28.62	0.00	0.00
GCC	21	28.34	21.48	21.58	28.61	0.00	0.00
GCC	22	28.31	21.48	21.71	28.49	0.00	0.00
GCC	23	28.24	21.56	21.71	28.50	0.00	0.00
GCC	24	28.19	21.62	21.79	28.40	0.00	0.00
GCC	25	28.24	21.58	21.70	28.48	0.00	0.00
GCC	26	28.15	21.63	21.86	28.35	0.00	0.00
GCC	27	28.10	21.72	21.86	28.32	0.04	0.00
GCC	28	28.08	21.75	21.86	28.32	0.02	0.00
GCC	29	28.09	21.74	21.92	28.25	0.01	0.00
GCC	30	28.02	21.74	21.92	28.32	0.01	0.00
GCC	31	28.00	21.81	21.98	28.21	0.00	0.00
GCC	32	28.02	21.81	21.97	28.20	0.00	0.00
GCC	33	27.94	21.90	22.05	28.11	0.00	0.00
GCC	34	27.92	21.83	21.98	28.27	0.00	0.00
GCC	35	27.93	21.89	22.07	28.11	0.00	0.00
GCC	36	27.92	21.88	22.03	28.17	0.00	0.00
GCC	37	27.94	21.87	22.03	28.16	0.00	0.00
GCC	38	27.85	22.00	22.08	28.06	0.00	0.00
GCC	39	27.89	21.91	22.08	28.12	0.00	0.00
GCC	40	27.87	21.92	22.13	28.08	0.01	0.00
GCC	41	27.77	22.01	22.15	28.07	0.00	0.00
GCC	42	27.89	21.93	22.10	28.09	0.01	0.00
GCC	43	27.76	22.07	22.11	28.06	0.04	0.00
GCC	44	27.76	22.06	22.16	28.02	0.00	0.00
GCC	45	27.76	22.01	22.20	28.03	0.05	0.00
GCC	46	27.80	21.97	22.15	28.08	0.00	0.00
GCC	47	27.78	22.06	22.22	27.94	0.01	0.00
GCC	48	27.75	22.03	22.24	27.97	0.00	0.00
GCC	49	27.75	22.05	22.27	27.92	0.00	0.00
GCC	50	27.79	22.04	22.21	27.96	0.01	0.00
GCC	51	27.76	22.01	22.21	28.02	0.00	0.00
GCC	52	27.80	22.10	22.15	27.95	0.01	0.00
GCC	53	27.80	22.03	22.22	27.95	0.00	0.00
GCC	54	27.73	22.08	22.25	27.94	0.00	0.00
GCC	55	27.71	22.12	22.31	27.85	0.02	0.00
GCC	56	27.68	22.09	22.34	27.89	0.00	0.00
GCC	57	27.74	22.09	22.27	27.90	0.02	0.00
GCC	58	27.74	22.14	22.23	27.88	0.00	0.00
GCC	59	27.67	22.15	22.28	27.90	0.00	0.00
GCC	60	27.70	22.13	22.33	27.84	0.02	0.00
GCC	61	27.67	22.06	22.34	27.93	0.04	0.00
GCC	62	27.58	22.12	22.37	27.93	0.03	0.00
GCC	63	27.72	22.07	22.31	27.90	0.02	0.00
GCC	64	27.59	22.14	22.31	27.95	0.00	0.00
GCC	65	27.70	22.09	22.22	27.99	0.00	0.00
GCC	66	27.67	22.16	22.27	27.90	0.00	0.00
GCC	67	27.63	22.15	22.35	27.87	0.04	0.00
GCC	68	27.62	22.14	22.32	27.92	0.16	0.00
GCC	69	27.66	22.15	22.36	27.82	0.02	0.00
GCC	70	27.67	22.19	22.32	27.82	0.01	0.00
GCC	71	27.57	22.25	22.38	27.80	0.00	0.00
GCC	72	27.56	22.25	22.37	27.82	0.00	0.00
GCC	73	27.61	22.22	22.34	27.83	0.00	0.00
GCC	74	27.65	22.20	22.32	27.83	0.02	0.00
GCC	75	27.61	22.22	22.39	27.78	0.01	0.00
GCC	76	27.67	22.17	22.34	27.82	0.00	0.00
GCC	77	27.65	22.26	22.32	27.77	0.02	0.00
GCC	78	27.68	22.22	22.29	27.81	0.00	0.00
GCC	79	27.64	22.17	22.39	27.80	0.00	0.00
GCC	80	27.59	22.22	22.34	27.86	0.00	0.00
GCC	81	27.66	22.20	22.30	27.84	0.00	0.00
GCC	82	27.60	22.24	22.30	27.86	0.00	0.00
GCC	83	27.63	22.24	22.26	27.87	0.11	0.00
GCC	84	27.57	22.20	22.36	27.86	0.16	0.00
GCC	85	27.57	22.20	22.39	27.84	0.00	0.00
GCC	86	27.50	22.25	22.34	27.90	0.12	0.00
GCC	87	27.66	22.16	22.33	27.84	0.00	0.00
GCC	88	27.56	22.27	22.38	27.79	0.12	0.00
GCC	89	27.67	22.22	22.33	27.78	0.01	0.00
